NB: data line should start from the word "run". All other lines will be are ignored. 

run 0 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 1 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none

#
# Feb2015
#

run 68 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 69 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 70 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 71 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 72 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 73 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 74 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 75 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 76 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 77 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 78 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 79 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 80 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 81 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 82 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 83 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 84 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 85 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 86 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 87 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 88 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 89 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 90 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 91 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 92 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 93 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 94 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 95 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 96 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 97 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 98 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
run 99 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none

run 340 uvt -217.3 -211.4 -167.2 -161.4 167.2 161.4 217.3 211.4 v-board 3 4 6 2 t-board 3 4 5 1 phantom none
